,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_category_spec,eo_model_name,operation_start_date,evaluated_operation_finish_date,sap_system_status,sap_user_status,year,qty_by_end_of_year,qty_in
245,100000056077,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-08-01,2032-08-01 00:00:00,ПВЕО,,2022.0,1.0,
246,100000068241,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые DML LP,2021-08-30,2033-08-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
247,100000081418,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-08-30,2033-08-30 00:00:00,ПВЕО,ВЗКП,2022.0,1.0,
248,100000098703,1100.0,component,"АО ""Полюс Красноярск""",,,,,2022-02-01,2034-02-01 00:00:00,ПВЕО,,2022.0,1.0,1.0
249,100000098887,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-09-23,2030-09-23 00:00:00,ПВЕО,,2022.0,1.0,
250,100000072782,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые DML LP,2022-08-01,2034-08-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
251,100000072783,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые DML LP,2022-09-01,2034-09-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
252,100000098917,,,,,,,,,,,,,,
253,100000098916,,,,,,,,,,,,,,
254,100000098918,,,,,,,,,,,,,,
255,100000098919,,,,,,,,,,,,,,
256,100000098920,,,,,,,,,,,,,,
257,100000098921,,,,,,,,,,,,,,
258,100000098922,,,,,,,,,,,,,,
259,100000099056,,,,,,,,,,,,,,
260,100000099057,,,,,,,,,,,,,,
261,100000099058,,,,,,,,,,,,,,
262,100000099059,,,,,,,,,,,,,,
263,100000099060,,,,,,,,,,,,,,
264,100000099061,,,,,,,,,,,,,,
265,100000099062,,,,,,,,,,,,,,
266,100000099063,,,,,,,,,,,,,,
267,100000099064,,,,,,,,,,,,,,
268,100000099065,,,,,,,,,,,,,,
269,100000099113,,,,,,,,,,,,,,
270,100000061889,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки среднего класса,Станки буровые PV-235,2012-04-04,2023-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
271,100000039569,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
272,100000039590,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-04-04,2024-04-04 00:00:00,ПВЕО,,2022.0,1.0,
273,100000039612,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-04-04,2024-04-04 00:00:00,ПВЕО,,2022.0,1.0,
274,100000059282,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,РЕЗР,2022.0,1.0,
275,100000061895,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки среднего класса,Станки буровые PV-235,2012-09-30,2023-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
276,100000039571,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-10-16,2024-10-16 00:00:00,ПВЕО,КМПН,2022.0,1.0,
277,100000039613,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-09-30,2024-09-30 00:00:00,ПВЕО,,2022.0,1.0,
278,100000053308,,,,,,,,,,,,,,
279,100000059280,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
280,100000061896,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки среднего класса,Станки буровые PV-235,2012-10-16,2023-02-28 00:00:00,УСТН,СИНХ,2022.0,1.0,
281,100000039592,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-10-16,2024-10-16 00:00:00,ПВЕО,,2022.0,1.0,
282,100000039614,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-10-16,2024-10-16 00:00:00,ПВЕО,,2022.0,1.0,
283,100000098883,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-07-14,2029-07-14 00:00:00,ПВЕО,,2022.0,1.0,
284,100000061888,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки среднего класса,Станки буровые PV-235,2013-10-31,2024-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
285,100000039615,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-10-31,2025-10-31 00:00:00,ПВЕО,,2022.0,1.0,
286,100000059277,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
287,100000053309,,,,,,,,,,,,,,
288,100000026811,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,,Станки буровые PV-351,2019-02-19,2026-07-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
289,100000039653,,,,,,,,,,,,,,
290,100000065096,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
291,100000039625,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-02-19,2031-02-19 00:00:00,ПВЕО,,2022.0,1.0,
292,100000053505,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-02-19,2031-02-19 00:00:00,ПВЕО,,2022.0,1.0,
293,100000026812,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,,Станки буровые PV-351,2019-04-01,2026-07-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
294,100000039654,,,,,,,,,,,,,,
295,100000039626,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-04-01,2031-04-01 00:00:00,ПВЕО,,2022.0,1.0,
296,100000053506,,,,,,,,,,,,,,
297,100000098873,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-07-14,2029-07-14 00:00:00,ПВЕО,,2022.0,1.0,
298,100000026813,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,,Станки буровые PV-351,2019-06-07,2026-07-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
299,100000039641,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-06-07,2031-06-07 00:00:00,ПВЕО,,2022.0,1.0,
300,100000039656,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-06-07,2031-06-07 00:00:00,ПВЕО,,2022.0,1.0,
301,100000099678,1100.0,component,"АО ""Полюс Красноярск""",,,,,2022-03-27,2029-03-27 00:00:00,ПВЕО,,2022.0,1.0,1.0
302,100000098890,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-09-23,2030-09-23 00:00:00,ПВЕО,,2022.0,1.0,
303,100000073309,,,,,,,,,,,,,,
304,100000078260,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станок буровой PV-271,2022-08-01,2034-08-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
305,100000098923,,,,,,,,,,,,,,
306,100000098924,,,,,,,,,,,,,,
307,100000098925,,,,,,,,,,,,,,
308,100000098926,,,,,,,,,,,,,,
309,100000098927,,,,,,,,,,,,,,
310,100000099071,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станок буровой PV-271,2022-04-30,2034-04-30 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
311,100000099072,,,,,,,,,,,,,,
312,100000099073,,,,,,,,,,,,,,
313,100000099074,,,,,,,,,,,,,,
314,100000099075,,,,,,,,,,,,,,
315,100000061901,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые ROC D65,2018-07-02,2030-07-02 00:00:00,УСТН,СИНХ,2022.0,1.0,
316,100000062830,,,,,,,,,,,,,,
317,100000039588,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-07-02,2030-07-02 00:00:00,ПВЕО,,2022.0,1.0,
318,100000039609,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-07-02,2030-07-02 00:00:00,ПВЕО,,2022.0,1.0,
319,100000048708,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-06-23,2032-06-23 00:00:00,ПВЕО,,2022.0,1.0,
320,100000061902,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые ROC D65,2018-07-02,2030-07-02 00:00:00,УСТН,СИНХ,2022.0,1.0,
321,100000039568,,,,,,,,,,,,,,
322,100000039589,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-07-02,2030-07-02 00:00:00,ПВЕО,,2022.0,1.0,
323,100000039610,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-07-02,2030-07-02 00:00:00,ПВЕО,,2022.0,1.0,
324,100000048726,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-06-23,2032-06-23 00:00:00,ПВЕО,,2022.0,1.0,
325,100000026783,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые ROC D65,2019-06-27,2027-06-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
326,100000039582,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-06-27,2031-06-27 00:00:00,ПВЕО,,2022.0,1.0,
327,100000039603,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-03-01,2031-03-01 00:00:00,ПВЕО,,2022.0,1.0,
328,100000096695,1100.0,component,"АО ""Полюс Красноярск""",,,,,2022-01-02,2034-01-02 00:00:00,ПВЕО,,2022.0,1.0,1.0
329,100000098796,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-21,2032-10-21 00:00:00,ПВЕО,,2022.0,1.0,
330,100000026784,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые ROC D65,2019-06-21,2027-06-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
331,100000039583,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-06-21,2031-06-21 00:00:00,ПВЕО,,2022.0,1.0,
332,100000039604,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-06-01,2031-06-01 00:00:00,ПВЕО,,2022.0,1.0,
333,100000095667,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-03,2033-12-03 00:00:00,ПВЕО,НПВЭ,2022.0,1.0,
334,100000026785,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые ROC D65,2019-07-13,2027-07-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
335,100000039564,,,,,,,,,,,,,,
336,100000062813,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,,2022.0,1.0,
337,100000039584,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-07-13,2031-07-13 00:00:00,ПВЕО,,2022.0,1.0,
338,100000039605,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-07-01,2031-07-01 00:00:00,ПВЕО,,2022.0,1.0,
339,100000026814,1100.0,head,"АО ""Полюс Красноярск""",E02_03,Станки буровые ударно-вращательного бур.,,Станки буровые ROC D65,2019-07-15,2027-08-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
340,100000058816,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
341,100000059149,,,,,,,,,,,,,,
342,100000039585,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-07-15,2031-07-15 00:00:00,ПВЕО,,2022.0,1.0,
343,100000039606,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-07-01,2031-07-01 00:00:00,ПВЕО,,2022.0,1.0,
344,100000039565,,,,,,,,,,,,,,
345,100000061882,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2011-02-22,2066-01-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
346,100000039657,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-13,2033-09-13 00:00:00,ПВЕО,,2022.0,1.0,
347,100000039628,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-13,2033-09-13 00:00:00,ПВЕО,,2022.0,1.0,
348,100000039642,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-13,2033-09-13 00:00:00,ПВЕО,,2022.0,1.0,
349,100000062816,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-10-03,2030-10-03 00:00:00,ПВЕО,,2022.0,1.0,
350,100000061884,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2011-04-09,2032-01-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
351,100000039658,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-13,2033-09-13 00:00:00,ПВЕО,,2022.0,1.0,
352,100000071913,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-07-31,2025-07-31 00:00:00,ПВЕО,,2022.0,1.0,
353,100000039629,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-13,2033-09-13 00:00:00,ПВЕО,,2022.0,1.0,
354,100000039643,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-13,2033-09-13 00:00:00,ПВЕО,,2022.0,1.0,
355,100000061890,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2012-04-30,2032-01-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
356,100000039631,,,,,,,,,,,,,,
357,100000039646,,,,,,,,,,,,,,
358,100000039660,,,,,,,,,,,,,,
359,100000059276,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
360,100000061891,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2012-04-30,2023-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
361,100000075005,1100.0,component,"АО ""Полюс Красноярск""",,,,,2011-04-09,2023-04-09 00:00:00,ПВЕО,,2022.0,1.0,
362,100000039632,,,,,,,,,,,,,,
363,100000039647,,,,,,,,,,,,,,
364,100000039661,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-09-10,2033-09-10 00:00:00,ПВЕО,,2022.0,1.0,
365,100000062822,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
366,100000061892,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2012-05-31,2023-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
367,100000039662,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-05-31,2024-05-31 00:00:00,ПВЕО,,2022.0,1.0,
368,100000039634,,,,,,,,,,,,,,
369,100000039648,,,,,,,,,,,,,,
370,100000098874,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-07-14,2029-07-14 00:00:00,ПВЕО,,2022.0,1.0,
371,100000061886,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2013-07-31,2024-01-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
372,100000039659,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-07-31,2025-07-31 00:00:00,ПВЕО,,2022.0,1.0,
373,100000039630,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-07-31,2025-07-31 00:00:00,ПВЕО,,2022.0,1.0,
374,100000039645,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-07-31,2025-07-31 00:00:00,ПВЕО,,2022.0,1.0,
375,100000098885,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-09-23,2030-09-23 00:00:00,ПВЕО,,2022.0,1.0,
376,100000097363,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2022-09-01,2034-09-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
377,100000097364,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2022-10-01,2034-10-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
378,100000097577,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2022-10-01,2034-10-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
379,100000097578,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2022-11-01,2034-11-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
380,100000099750,1100.0,head,"АО ""Полюс Красноярск""",E02_01,Станки буровые вращ. бур. шарошками,Буровые станки станки тяжелого класса,Станки буровые СБШ-250,2022-12-01,2034-12-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
381,100000099751,,,,,,,,,,,,,,
382,100000099752,,,,,,,,,,,,,,
383,100000099753,,,,,,,,,,,,,,
384,100000099754,,,,,,,,,,,,,,
385,100000099755,,,,,,,,,,,,,,
386,100000099756,,,,,,,,,,,,,,
387,100000099757,,,,,,,,,,,,,,
388,100000099758,,,,,,,,,,,,,,
389,100000099759,,,,,,,,,,,,,,
390,100000099760,,,,,,,,,,,,,,
391,100000099761,,,,,,,,,,,,,,
392,100000099762,,,,,,,,,,,,,,
393,100000099763,,,,,,,,,,,,,,
394,100000099764,,,,,,,,,,,,,,
395,100000099765,,,,,,,,,,,,,,
396,100000099766,,,,,,,,,,,,,,
397,100000099767,,,,,,,,,,,,,,
398,100000099768,,,,,,,,,,,,,,
399,100000099769,,,,,,,,,,,,,,
400,100000099770,,,,,,,,,,,,,,
401,100000099778,,,,,,,,,,,,,,
402,100000099779,,,,,,,,,,,,,,
403,100000099781,,,,,,,,,,,,,,
404,100000099784,,,,,,,,,,,,,,
405,100000065581,,,,,,,,,,,,,,
406,100000038338,,,,,,,,,,,,,,
407,100000038532,,,,,,,,,,,,,,
408,100000038726,,,,,,,,,,,,,,
409,100000038921,,,,,,,,,,,,,,
410,100000039172,,,,,,,,,,,,,,
